Drug Name,Chemical Compound,Usage,Dosage,Side Effects,Manufacturer,SMILES,MolWt,LogP,NumHAcceptors,NumHDonors,Side Effects Encoded
DengueDrug385,C484H584N394O389,Antiviral,135 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,Fc1c(cccc1)CSc1nc2=CNC(OC)=C(OC)C=c2c(=O)[nH]1,361.3980000000001,0.7848999999999995,6.0,2.0,0
DengueDrug386,C485H585N395O390,Antiviral,88 mg/day,"Dizziness, fatigue, headache",PharmaCompany0,C(CNC)SC(N(C)C)=Nc1cncn1C,241.364,0.9217999999999997,5.0,1.0,3
DengueDrug387,C486H586N396O391,Antiviral,154 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,O=C([O-])C(C)c1c(C(c2ccccc2)C)cccc1.[Na+],276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug388,C487H587N397O392,Antiviral,107 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,O=C1N(C(=O)C(C2=C1C(C)C(N)C(N2)=O)CSc1nnnn1CC(=O)O)C,395.4010000000001,-2.1880999999999977,10.0,3.0,2
DengueDrug389,C488H588N398O393,Antiviral,150 mg/day,"Photosensitivity, stomach upset",PharmaCompany3,C1(C(C)C(C(C(O)C1O)O)C)N1C(=C(N2CC(=O)C1C(C)C2=O)c1ccccc1)O,416.47400000000005,0.33939999999999987,7.0,4.0,5
DengueDrug390,C489H589N399O394,Antiviral,52 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,[Na+].c1cc(C(C)c2ccccc2C(C(=O)[O-])C)ccc1,276.311,-0.30419999999999936,2.0,0.0,7
DengueDrug391,C490H590N400O395,Antiviral,169 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,[C@H]1(N(C)C)O[C@@H](C[C@@H](O[C@@H]2C[C@@H](c3cc(O)c(O)c(c3O)O)O[C@H]([C@H]([C@@H]2O)CC)C)[C@@H]1O)O,473.5190000000002,0.4870999999999995,11.0,7.0,1
DengueDrug392,C491H591N401O396,Antiviral,161 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,COC1NC=c2nc(SCc3c(cccc3)F)[nH]c(=O)c2=CC=1OC,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug393,C492H592N402O397,Antiviral,120 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1(C(O)=O)c(cccc1)OC(=O)C,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug394,C493H593N403O398,Antiviral,70 mg/day,"Vision problems, heart issues",PharmaCompany3,c1c(Nc2ncccc2)ccc(C(O)CNC(C)C)c1,271.364,2.856600000000001,4.0,3.0,8
DengueDrug395,C494H594N404O399,Antiviral,60 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,N(C(=O)C)c1ccc(cc1)O,151.165,1.3506,2.0,2.0,4
DengueDrug396,C495H595N405O400,Antiviral,150 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C12C(C)C(=O)N(CC2=O)C(c2ccccc2)=C(O)N1C1C(C)C(C)C(C(C1O)O)O,416.4740000000001,0.3394,7.0,4.0,5
DengueDrug397,C496H596N406O401,Antiviral,85 mg/day,"Vision problems, heart issues",PharmaCompany1,c1cc(ccc1Nc1ncccc1)C(CNC(C)C)O,271.36400000000003,2.8566000000000007,4.0,3.0,8
DengueDrug398,C497H597N407O402,Antiviral,106 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1(ccc(cc1)O)NC(C)=O,151.165,1.3505999999999998,2.0,2.0,4
DengueDrug399,C498H598N408O403,Antiviral,59 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,CN(CCC(c1ncc(Cl)cc1)c1ccccc1)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug400,C499H599N409O404,Antiviral,98 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,COC1NC=c2nc([nH]c(c2=CC=1OC)=O)SCc1ccccc1F,361.3980000000001,0.7848999999999999,6.0,2.0,0
DengueDrug401,C500H600N410O405,Antiviral,95 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,[Na+].c1ccc(C(C)c2ccccc2)c(c1)C(C)C(=O)[O-],276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug402,C501H601N411O406,Antiviral,93 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,O=C1N2CC(C(N(C3C(C(C(O)C(C3C)C)O)O)C(O)=C2c2ccccc2)C1C)=O,416.47400000000016,0.33940000000000126,7.0,4.0,5
DengueDrug403,C502H602N412O407,Antiviral,84 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,NC1C(C2=C(C(C(N(C)C2=O)=O)CSc2nnnn2CC(=O)O)NC1=O)C,395.4010000000001,-2.188099999999996,10.0,3.0,2
DengueDrug404,C503H603N413O408,Antiviral,161 mg/day,"Photosensitivity, stomach upset",PharmaCompany3,O=C1CN2C(=C(O)N(C1C(C)C2=O)C1C(C(C)C(O)C(O)C1O)C)c1ccccc1,416.4740000000001,0.33940000000000103,7.0,4.0,5
DengueDrug405,C504H604N414O409,Antiviral,107 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany4,C(Cc1ccc(cc1)C(C(O)=O)C)(C)C,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug406,C505H605N415O410,Antiviral,147 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,[Na+].c1(C(C)c2ccccc2)ccccc1C(C([O-])=O)C,276.31100000000004,-0.30420000000000025,2.0,0.0,7
DengueDrug407,C506H606N416O411,Antiviral,120 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany1,C12=C(NC(C(C1C)N)=O)C(C(N(C)C2=O)=O)CSc1nnnn1CC(O)=O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug408,C507H607N417O412,Antiviral,119 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1cc(O)ccc1NC(C)=O,151.16499999999996,1.3505999999999998,2.0,2.0,4
DengueDrug409,C508H608N418O413,Antiviral,72 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,CN(C)CCC(c1ncc(Cl)cc1)c1ccccc1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug410,C509H609N419O414,Antiviral,186 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,C1(C2C(=O)CN(C(c3ccccc3)=C(O)N2C2C(C)C(C)C(O)C(O)C2O)C1=O)C,416.47400000000016,0.33939999999999965,7.0,4.0,5
DengueDrug411,C510H610N420O415,Antiviral,126 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,C(Sc1[nH]c(c2c(n1)=CNC(=C(C=2)OC)OC)=O)c1c(cccc1)F,361.3980000000001,0.7848999999999999,6.0,2.0,0
DengueDrug412,C511H611N421O416,Antiviral,190 mg/day,"Vision problems, heart issues",PharmaCompany1,C1N(c2cncc3c2ccc(Cl)c3)CCN(C)C1,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug413,C512H612N422O417,Antiviral,101 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1c(NC(=O)C)ccc(c1)O,151.165,1.3505999999999998,2.0,2.0,4
DengueDrug414,C513H613N423O418,Antiviral,200 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,[Na+].c1ccc(C(C)c2ccccc2C(C)C(=O)[O-])cc1,276.311,-0.30419999999999936,2.0,0.0,7
DengueDrug415,C514H614N424O419,Antiviral,148 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany4,C(C)(Cc1ccc(C(C(=O)O)C)cc1)C,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug416,C515H615N425O420,Antiviral,152 mg/day,"Vision problems, heart issues",PharmaCompany0,c1(Nc2ccccn2)ccc(cc1)C(O)CNC(C)C,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug417,C516H616N426O421,Antiviral,58 mg/day,"Dizziness, fatigue, headache",PharmaCompany1,c1ncc(n1C)N=C(N(C)C)SCCNC,241.364,0.9217999999999997,5.0,1.0,3
DengueDrug418,C517H617N427O422,Antiviral,177 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,c1c(C(c2ccccc2)CCN(C)C)ncc(c1)Cl,274.79499999999996,3.8186000000000027,2.0,0.0,7
DengueDrug419,C518H618N428O423,Antiviral,179 mg/day,"Dizziness, fatigue, headache",PharmaCompany3,c1n(c(N=C(N(C)C)SCCNC)cn1)C,241.36399999999998,0.9217999999999995,5.0,1.0,3
DengueDrug420,C519H619N429O424,Antiviral,136 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,c1c(ccc(NC(C)=O)c1)O,151.16500000000002,1.3505999999999998,2.0,2.0,4
DengueDrug421,C520H620N430O425,Antiviral,123 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C1C(C2N(C(O)=C(c3ccccc3)N1C(C2C)=O)C1C(O)C(O)C(C(C1C)C)O)=O,416.4740000000001,0.33939999999999965,7.0,4.0,5
DengueDrug422,C521H621N431O426,Antiviral,115 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany1,n1(c(SCC2C(=O)N(C)C(=O)C3C(C(N)C(NC2=3)=O)C)nnn1)CC(=O)O,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug423,C522H622N432O427,Antiviral,118 mg/day,"Photosensitivity, stomach upset",PharmaCompany2,N12C(C(C(C(=O)C2)N(C(O)=C1c1ccccc1)C1C(C(O)C(O)C(C1C)C)O)C)=O,416.47400000000016,0.33939999999999865,7.0,4.0,5
DengueDrug424,C523H623N433O428,Antiviral,122 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,C(C)[C@H]1[C@@H]([C@H](O[C@H]2[C@@H]([C@H](O[C@@H](C2)O)N(C)C)O)C[C@H](O[C@H]1C)c1cc(O)c(O)c(c1O)O)O,473.51900000000023,0.4870999999999995,11.0,7.0,1
DengueDrug425,C524H624N434O429,Antiviral,109 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany4,[C@H]1(C[C@H]([C@H]([C@H](CC)[C@H](C)O1)O)O[C@H]1[C@@H]([C@H](O[C@@H](C1)O)N(C)C)O)c1c(c(c(c(O)c1)O)O)O,473.5190000000002,0.4870999999999995,11.0,7.0,1
DengueDrug426,C525H625N435O430,Antiviral,168 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,N1C(OC)=C(C=c2c(nc(SCc3c(F)cccc3)[nH]c2=O)=C1)OC,361.3980000000001,0.7848999999999995,6.0,2.0,0
DengueDrug427,C526H626N436O431,Antiviral,58 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany1,c1(ccc(C(C(=O)O)C)cc1)CC(C)C,206.285,3.0732000000000017,1.0,1.0,6
DengueDrug428,C527H627N437O432,Antiviral,58 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1c(ccc(c1)NC(C)=O)O,151.165,1.3505999999999998,2.0,2.0,4
DengueDrug429,C528H628N438O433,Antiviral,90 mg/day,"Photosensitivity, stomach upset",PharmaCompany3,O=C1C2N(C3C(C(C)C(C(O)C3O)O)C)C(=C(c3ccccc3)N(C1)C(=O)C2C)O,416.4740000000001,0.3393999999999994,7.0,4.0,5
DengueDrug430,C529H629N439O434,Antiviral,77 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,c1c(C2N3CC(C(C(C3=O)C)N(C=2O)C2C(C(O)C(C(C2C)C)O)O)=O)cccc1,416.4740000000001,0.3394000000000005,7.0,4.0,5
DengueDrug431,C530H630N440O435,Antiviral,54 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,CC(c1ccccc1)c1c(cccc1)C(C)C(=O)[O-].[Na+],276.311,-0.30420000000000025,2.0,0.0,7
DengueDrug432,C531H631N441O436,Antiviral,150 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,COC1=C(OC)C=c2c([nH]c(SCc3ccccc3F)nc2=CN1)=O,361.398,0.7849000000000002,6.0,2.0,0
DengueDrug433,C532H632N442O437,Antiviral,56 mg/day,"Vision problems, heart issues",PharmaCompany2,c1(cncc2cc(ccc21)Cl)N1CCN(C)CC1,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug434,C533H633N443O438,Antiviral,144 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,C1(C(N(C)C(C2C(C(C(=O)NC=21)N)C)=O)=O)CSc1n(nnn1)CC(O)=O,395.40100000000007,-2.1880999999999977,10.0,3.0,2
DengueDrug435,C534H634N444O439,Antiviral,180 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,c12c(=CC(OC)=C(NC=1)OC)c([nH]c(n2)SCc1ccccc1F)=O,361.3980000000001,0.7849000000000002,6.0,2.0,0
DengueDrug436,C535H635N445O440,Antiviral,51 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C1(N2CC(=O)C(C(C)C2=O)N(C2C(O)C(O)C(C(C2C)C)O)C=1O)c1ccccc1,416.47400000000016,0.33940000000000076,7.0,4.0,5
DengueDrug437,C536H636N446O441,Antiviral,160 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,O=C(C(c1ccccc1C(C)c1ccccc1)C)[O-].[Na+],276.311,-0.30420000000000025,2.0,0.0,7
DengueDrug438,C537H637N447O442,Antiviral,176 mg/day,"Photosensitivity, stomach upset",PharmaCompany2,C1(O)C(O)C(C(C)C(C)C1O)N1C2C(=O)CN(C(C2C)=O)C(=C1O)c1ccccc1,416.4740000000001,0.339400000000001,7.0,4.0,5
DengueDrug439,C538H638N448O443,Antiviral,52 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,O[C@@H]1C[C@@H](O[C@H]2[C@H]([C@H](CC)[C@H](C)O[C@@H](C2)c2cc(O)c(c(O)c2O)O)O)[C@@H]([C@H](O1)N(C)C)O,473.5190000000001,0.4870999999999997,11.0,7.0,1
DengueDrug440,C539H639N449O444,Antiviral,153 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany4,CC(C(=O)O)c1ccc(cc1)CC(C)C,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug441,C540H640N450O445,Antiviral,195 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,C1(=O)C(C(C)C2C(N(C(C(CSc3n(nnn3)CC(=O)O)C=2N1)=O)C)=O)N,395.40100000000024,-2.1880999999999977,10.0,3.0,2
DengueDrug442,C541H641N451O446,Antiviral,91 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany1,c1c(ccc(O)c1)NC(=O)C,151.165,1.3505999999999996,2.0,2.0,4
DengueDrug443,C542H642N452O447,Antiviral,57 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,C1(=O)C(N)C(C)C2C(=O)N(C(=O)C(C=2N1)CSc1n(CC(O)=O)nnn1)C,395.4010000000001,-2.1880999999999977,10.0,3.0,2
DengueDrug444,C543H643N453O448,Antiviral,159 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,CC1C(C(=O)NC2C(CSc3nnnn3CC(=O)O)C(N(C)C(=O)C=21)=O)N,395.4010000000002,-2.1880999999999977,10.0,3.0,2
DengueDrug445,C544H644N454O449,Antiviral,196 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany4,C(c1ccc(cc1)CC(C)C)(C(=O)O)C,206.28499999999997,3.073200000000001,1.0,1.0,6
DengueDrug446,C545H645N455O450,Antiviral,129 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,[C@@H]1(O[C@@H]([C@H]([C@@H](C1)O[C@H]1[C@H]([C@@H]([C@H](C)O[C@@H](C1)c1cc(c(O)c(c1O)O)O)CC)O)O)N(C)C)O,473.5190000000002,0.4870999999999996,11.0,7.0,1
DengueDrug447,C546H646N456O451,Antiviral,172 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,[C@H]1(C[C@H]([C@H]([C@@H]([C@@H](O1)C)CC)O)O[C@@H]1C[C@@H](O)O[C@H](N(C)C)[C@H]1O)c1c(O)c(O)c(c(O)c1)O,473.5190000000002,0.4870999999999997,11.0,7.0,1
DengueDrug448,C547H647N457O452,Antiviral,181 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,S(CCNC)C(=Nc1n(C)cnc1)N(C)C,241.364,0.9217999999999997,5.0,1.0,3
DengueDrug449,C548H648N458O453,Antiviral,79 mg/day,"Photosensitivity, stomach upset",PharmaCompany3,c1cccc(c1)C1=C(O)N(C2C(C)C(=O)N1CC2=O)C1C(C)C(C)C(C(O)C1O)O,416.47400000000005,0.3394,7.0,4.0,5
DengueDrug450,C549H649N459O454,Antiviral,122 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,c1c(O)ccc(c1)NC(C)=O,151.165,1.3505999999999996,2.0,2.0,4
DengueDrug451,C550H650N460O455,Antiviral,122 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,c1cc(c(F)cc1)CSc1nc2c(=CC(=C(NC=2)OC)OC)c([nH]1)=O,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug452,C551H651N461O456,Antiviral,139 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,c1ccccc1C(c1ccc(Cl)cn1)CCN(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug453,C552H652N462O457,Antiviral,177 mg/day,"Photosensitivity, stomach upset",PharmaCompany2,CC1C(C(O)C(O)C(O)C1C)N1C2C(C)C(N(CC2=O)C(c2ccccc2)=C1O)=O,416.47400000000016,0.33939999999999987,7.0,4.0,5
DengueDrug454,C553H653N463O458,Antiviral,143 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany3,OC(C(C)c1ccc(CC(C)C)cc1)=O,206.285,3.0732000000000017,1.0,1.0,6
DengueDrug455,C554H654N464O459,Antiviral,134 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,NC1C(=O)NC2C(CSc3nnnn3CC(O)=O)C(=O)N(C)C(=O)C=2C1C,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug456,C555H655N465O460,Antiviral,137 mg/day,"Vision problems, heart issues",PharmaCompany0,N1(C)CCN(c2c3ccc(cc3cnc2)Cl)CC1,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug457,C556H656N466O461,Antiviral,153 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany1,c1(O)ccc(NC(C)=O)cc1,151.16500000000002,1.3505999999999998,2.0,2.0,4
DengueDrug458,C557H657N467O462,Antiviral,123 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1(c(OC(C)=O)cccc1)C(=O)O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug459,C558H658N468O463,Antiviral,96 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,N(C(C)=O)c1ccc(cc1)O,151.165,1.3505999999999998,2.0,2.0,4
DengueDrug460,C559H659N469O464,Antiviral,59 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,O(C1=C(OC)C=c2c([nH]c(nc2=CN1)SCc1c(F)cccc1)=O)C,361.3980000000001,0.7848999999999993,6.0,2.0,0
DengueDrug461,C560H660N470O465,Antiviral,130 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,N(C)(CCC(c1ccccc1)c1ncc(Cl)cc1)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug462,C561H661N471O466,Antiviral,60 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,C(C)[C@@H]1[C@@H](O[C@@H](C[C@H]([C@H]1O)O[C@H]1[C@@H]([C@H](O[C@@H](C1)O)N(C)C)O)c1c(O)c(O)c(O)c(O)c1)C,473.51900000000023,0.4871,11.0,7.0,1
DengueDrug463,C562H662N472O467,Antiviral,82 mg/day,"Vision problems, heart issues",PharmaCompany2,N1(c2c3c(cc(cc3)Cl)cnc2)CCN(CC1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug464,C563H663N473O468,Antiviral,196 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,c1cc(CSc2[nH]c(c3c(n2)=CNC(=C(OC)C=3)OC)=O)c(F)cc1,361.3980000000001,0.7848999999999995,6.0,2.0,0
DengueDrug465,C564H664N474O469,Antiviral,69 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,c1(NC(=O)C)ccc(cc1)O,151.165,1.3505999999999998,2.0,2.0,4
DengueDrug466,C565H665N475O470,Antiviral,76 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C1(O)C(O)C(C(C(C)C1N1C(O)=C(c2ccccc2)N2C(=O)C(C)C1C(=O)C2)C)O,416.47400000000016,0.3394000000000002,7.0,4.0,5
DengueDrug467,C566H666N476O471,Antiviral,180 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,O([C@H]1[C@@H]([C@@H](N(C)C)O[C@H](O)C1)O)[C@H]1[C@H]([C@@H]([C@@H](O[C@@H](C1)c1c(c(c(O)c(O)c1)O)O)C)CC)O,473.5190000000003,0.4870999999999998,11.0,7.0,1
DengueDrug468,C567H667N477O472,Antiviral,193 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany2,C1(NC=c2c(c([nH]c(SCc3c(F)cccc3)n2)=O)=CC=1OC)OC,361.39800000000014,0.7848999999999995,6.0,2.0,0
DengueDrug469,C568H668N478O473,Antiviral,182 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,[C@H]1(C[C@@H](O[C@@H]2C[C@H](O[C@@H]([C@H]2O)N(C)C)O)[C@@H](O)[C@@H]([C@@H](O1)C)CC)c1c(O)c(c(O)c(c1)O)O,473.5190000000003,0.4870999999999995,11.0,7.0,1
DengueDrug470,C569H669N479O474,Antiviral,92 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,c1ccccc1C(c1ccc(cn1)Cl)CCN(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug471,C570H670N480O475,Antiviral,65 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,CC[C@H]1[C@H](O)[C@H](O[C@@H]2C[C@@H](O)O[C@@H]([C@H]2O)N(C)C)C[C@H](O[C@H]1C)c1cc(c(c(c1O)O)O)O,473.51900000000023,0.4870999999999999,11.0,7.0,1
DengueDrug472,C571H671N481O476,Antiviral,60 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,c1cccc(CSc2nc3c(c([nH]2)=O)=CC(OC)=C(OC)NC=3)c1F,361.3980000000001,0.7849,6.0,2.0,0
DengueDrug473,C572H672N482O477,Antiviral,99 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany2,c1c(ccc(c1)CC(C)C)C(C(O)=O)C,206.285,3.073200000000001,1.0,1.0,6
DengueDrug474,C573H673N483O478,Antiviral,135 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,C1(=O)NC2C(CSc3nnnn3CC(O)=O)C(N(C)C(C=2C(C)C1N)=O)=O,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug475,C574H674N484O479,Antiviral,166 mg/day,"Vision problems, heart issues",PharmaCompany4,c1ccc(Nc2ccc(cc2)C(O)CNC(C)C)nc1,271.364,2.8566000000000003,4.0,3.0,8
DengueDrug476,C575H675N485O480,Antiviral,143 mg/day,"Vision problems, heart issues",PharmaCompany0,c1nc(ccc1)Nc1ccc(C(CNC(C)C)O)cc1,271.364,2.856600000000001,4.0,3.0,8
DengueDrug477,C576H676N486O481,Antiviral,137 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany1,C(C)(Nc1ccc(O)cc1)=O,151.16499999999996,1.3505999999999998,2.0,2.0,4
DengueDrug478,C577H677N487O482,Antiviral,151 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany2,C1C(=C(NC=c2nc([nH]c(=O)c2=1)SCc1ccccc1F)OC)OC,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug479,C578H678N488O483,Antiviral,169 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,COC1NC=c2c(c([nH]c(SCc3c(F)cccc3)n2)=O)=CC=1OC,361.3980000000001,0.784899999999999,6.0,2.0,0
DengueDrug480,C579H679N489O484,Antiviral,193 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,C1(C(C(O)C(O)C(O)C1C)N1C(O)=C(N2CC(C1C(C)C2=O)=O)c1ccccc1)C,416.47400000000016,0.33940000000000015,7.0,4.0,5
DengueDrug481,C580H680N490O485,Antiviral,147 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,c1ccc(c(c1)OC(=O)C)C(O)=O,180.15899999999996,1.3100999999999998,3.0,1.0,4
DengueDrug482,C581H681N491O486,Antiviral,107 mg/day,"Vision problems, heart issues",PharmaCompany1,CN1CCN(CC1)c1c2ccc(cc2cnc1)Cl,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug483,C582H682N492O487,Antiviral,93 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany2,c1c(ccc(C(C)C(=O)O)c1)CC(C)C,206.285,3.0732000000000017,1.0,1.0,6
DengueDrug484,C583H683N493O488,Antiviral,146 mg/day,"Vision problems, heart issues",PharmaCompany3,c1cnc(Nc2ccc(C(CNC(C)C)O)cc2)cc1,271.364,2.856600000000001,4.0,3.0,8
DengueDrug485,C584H684N494O489,Antiviral,89 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany4,c1c(C(C(O)=O)C)ccc(c1)CC(C)C,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug486,C585H685N495O490,Antiviral,142 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,n1cc(ccc1C(CCN(C)C)c1ccccc1)Cl,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug487,C586H686N496O491,Antiviral,186 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,Clc1cnc(cc1)C(CCN(C)C)c1ccccc1,274.79499999999996,3.8186000000000027,2.0,0.0,7
DengueDrug488,C587H687N497O492,Antiviral,187 mg/day,"Vision problems, heart issues",PharmaCompany2,c1ccnc(c1)Nc1ccc(cc1)C(CNC(C)C)O,271.364,2.8566000000000007,4.0,3.0,8
DengueDrug489,C588H688N498O493,Antiviral,89 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,[nH]1c(c2=CC(=C(OC)NC=c2nc1SCc1ccccc1F)OC)=O,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug490,C589H689N499O494,Antiviral,138 mg/day,"Vision problems, heart issues",PharmaCompany4,N(C(C)C)CC(c1ccc(Nc2ccccn2)cc1)O,271.36400000000003,2.8566000000000016,4.0,3.0,8
DengueDrug491,C590H690N500O495,Antiviral,187 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,CC(Nc1ccc(cc1)O)=O,151.16499999999996,1.3505999999999998,2.0,2.0,4
DengueDrug492,C591H691N501O496,Antiviral,68 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,Oc1c(c(O)cc([C@@H]2C[C@H]([C@H]([C@@H]([C@H](C)O2)CC)O)O[C@H]2[C@@H]([C@@H](N(C)C)O[C@@H](C2)O)O)c1O)O,473.5190000000002,0.48709999999999903,11.0,7.0,1
DengueDrug493,C592H692N502O497,Antiviral,199 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1ccccc1C(C)c1ccccc1C(C([O-])=O)C,276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug494,C593H693N503O498,Antiviral,70 mg/day,"Dizziness, fatigue, headache",PharmaCompany3,c1(N=C(SCCNC)N(C)C)n(cnc1)C,241.364,0.9217999999999995,5.0,1.0,3
